1346	-125.4	500
1347	-124.6	500
1348	-154.8	500
1349	-185.2	500
1350	-161.7	500
1351	-142.1	500
1352	-166.5	500
1353	-184.1	500
1354	-140.3	500
1355	-108.3	500
1356	-164.1	500
1357	-176.5	500
1358	-117.3	500
1359	-141.4	500
1360	-164.6	500
1361	-162.4	500
1362	-172.9	500
1363	-146.5	500
1364	-161.5	500
1365	-93.0	500
1366	-126.9	500
1367	-169.4	500
1368	-210.1	500
1369	-177.5	500
1370	-119.9	500
1371	-130.8	500
1372	-133.0	500
1373	-194.0	500
1374	-139.3	500
1375	-133.8	500
1376	-174.7	500
1377	-146.8	500
1378	-126.8	500
1379	-182.0	500
1380	-160.1	500
1381	-137.6	500
1382	-132.3	500
1383	-169.6	500
1384	-159.3	500
1385	-138.1	500
1386	-193.7	500
1387	-158.2	500
1388	-167.4	500
1389	-166.9	500
1390	-153.6	500
1391	-182.2	500
1392	-141.7	500
1393	-152.6	500
1394	-142.4	500
1395	-156.8	500
1396	-196.5	500
1397	-147.1	500
1398	-157.4	500
